ORDER|ID|UPDATE|STATUS|MOTIVE|INTEREST_RATE|AMOUNT|CAT|CP|DELIVERY_SCORE
|2034|00:00.0|LEADS||||||
|2035|00:00.0|LEADS||||||
|2037|00:00.0|LEADS||||||
|2039|00:00.0|LEADS||||||
|2040|00:00.0|LEADS||||||
|2042|00:00.0|LEADS||||||
|2043|00:00.0|LEADS||||||
|2047|00:00.0|LEADS||||||
|2051|00:00.0|LEADS||||||
|2052|00:00.0|LEADS||||||
|2053|00:00.0|LEADS||||||
|2057|00:00.0|LEADS||||||
|2059|00:00.0|LEADS||||||
|2061|00:00.0|LEADS||||||
|2062|00:00.0|LEADS||||||
|2063|00:00.0|LEADS||||||
|2064|00:00.0|LEADS||||||
|2065|00:00.0|LEADS||||||
|2066|00:00.0|LEADS||||||
|2070|00:00.0|LEADS||||||
|2072|00:00.0|LEADS||||||
|2073|00:00.0|LEADS||||||
|2074|00:00.0|LEADS||||||
|2075|00:00.0|LEADS||||||
|2078|00:00.0|LEADS||||||
|2080|00:00.0|LEADS||||||
|2082|00:00.0|LEADS||||||
|2083|00:00.0|LEADS||||||
|2084|00:00.0|LEADS||||||
|2085|00:00.0|LEADS||||||
|2087|00:00.0|LEADS||||||
|2088|00:00.0|LEADS||||||
|2089|00:00.0|LEADS||||||
|2090|00:00.0|LEADS||||||
|2092|00:00.0|LEADS||||||
|2093|00:00.0|LEADS||||||
|2094|00:00.0|LEADS||||||
|2096|00:00.0|LEADS||||||
|2097|00:00.0|LEADS||||||
|2098|00:00.0|LEADS||||||
|2099|00:00.0|LEADS||||||
|2101|00:00.0|LEADS||||||
|2106|00:00.0|LEADS||||||
|2108|00:00.0|LEADS||||||
|2109|00:00.0|LEADS||||||
|2110|00:00.0|LEADS||||||
|2112|00:00.0|LEADS||||||
|2114|00:00.0|LEADS||||||
|2115|00:00.0|LEADS||||||
|2116|00:00.0|LEADS||||||
|2118|00:00.0|LEADS||||||
|2120|00:00.0|LEADS||||||
|2121|00:00.0|LEADS||||||
|2122|00:00.0|LEADS||||||
|2125|00:00.0|LEADS||||||
|2126|00:00.0|LEADS||||||
|2127|00:00.0|LEADS||||||
|2128|00:00.0|LEADS||||||
|2131|00:00.0|LEADS||||||
|2132|00:00.0|LEADS||||||
|2135|00:00.0|LEADS||||||
|2137|00:00.0|LEADS||||||
|2138|00:00.0|LEADS||||||
|2139|00:00.0|LEADS||||||
|2141|00:00.0|LEADS||||||
|2142|00:00.0|LEADS||||||
|2143|00:00.0|LEADS||||||
|2144|00:00.0|LEADS||||||
|2145|00:00.0|LEADS||||||
|2146|00:00.0|LEADS||||||
|2148|00:00.0|LEADS||||||
|2150|00:00.0|LEADS||||||
|2152|00:00.0|LEADS||||||
|2153|00:00.0|LEADS||||||
|2156|00:00.0|LEADS||||||
|2157|00:00.0|LEADS||||||
|2158|00:00.0|LEADS||||||
|2159|00:00.0|LEADS||||||
|2160|00:00.0|LEADS||||||
|2162|00:00.0|LEADS||||||
|2163|00:00.0|LEADS||||||
|2164|00:00.0|LEADS||||||
|2168|00:00.0|LEADS||||||
|2170|00:00.0|LEADS||||||
|2171|00:00.0|LEADS||||||
|2172|00:00.0|LEADS||||||
|2174|00:00.0|LEADS||||||
|2175|00:00.0|LEADS||||||
|2177|00:00.0|LEADS||||||
|2178|00:00.0|LEADS||||||
|2179|00:00.0|LEADS||||||
|2181|00:00.0|LEADS||||||
|2182|00:00.0|LEADS||||||
|2185|00:00.0|LEADS||||||
|2187|00:00.0|LEADS||||||
|2188|00:00.0|LEADS||||||
|2189|00:00.0|LEADS||||||
|2191|00:00.0|LEADS||||||
|2192|00:00.0|LEADS||||||
|2195|00:00.0|LEADS||||||
|2196|00:00.0|LEADS||||||
|2197|00:00.0|LEADS||||||
|2199|00:00.0|LEADS||||||
|2201|00:00.0|LEADS||||||
|2203|00:00.0|LEADS||||||
|2204|00:00.0|LEADS||||||
|2205|00:00.0|LEADS||||||
|2207|00:00.0|LEADS||||||
|2209|00:00.0|LEADS||||||
|2211|00:00.0|LEADS||||||
|2213|00:00.0|LEADS||||||
|2214|00:00.0|LEADS||||||
|2215|00:00.0|LEADS||||||
|2216|00:00.0|LEADS||||||
|2217|00:00.0|LEADS||||||
|2218|00:00.0|LEADS||||||
|2219|00:00.0|LEADS||||||
|2220|00:00.0|LEADS||||||
|2223|00:00.0|LEADS||||||
|2224|00:00.0|LEADS||||||
|2226|00:00.0|LEADS||||||
|2227|00:00.0|LEADS||||||
|2228|00:00.0|LEADS||||||
|2229|00:00.0|LEADS||||||
|2230|00:00.0|LEADS||||||
|2231|00:00.0|LEADS||||||
|2232|00:00.0|LEADS||||||
|2233|00:00.0|LEADS||||||
|2234|00:00.0|LEADS||||||
|2235|00:00.0|LEADS||||||
|2236|00:00.0|LEADS||||||
|2237|00:00.0|LEADS||||||
|2239|00:00.0|LEADS||||||
|2240|00:00.0|LEADS||||||
|2241|00:00.0|LEADS||||||
|2243|00:00.0|LEADS||||||
|2246|00:00.0|LEADS||||||
|2249|00:00.0|LEADS||||||
|2250|00:00.0|LEADS||||||
|2253|00:00.0|LEADS||||||
|2254|00:00.0|LEADS||||||
|2255|00:00.0|LEADS||||||
|2256|00:00.0|LEADS||||||
|2257|00:00.0|LEADS||||||
|2258|00:00.0|LEADS||||||
|2261|00:00.0|LEADS||||||
|2264|00:00.0|LEADS||||||
|2266|00:00.0|LEADS||||||
|2268|00:00.0|LEADS||||||
|2269|00:00.0|LEADS||||||
|2270|00:00.0|LEADS||||||
|2271|00:00.0|LEADS||||||
|2272|00:00.0|LEADS||||||
|2273|00:00.0|LEADS||||||
|2274|00:00.0|LEADS||||||
|2278|00:00.0|LEADS||||||
|2279|00:00.0|LEADS||||||
|2280|00:00.0|LEADS||||||
|2283|00:00.0|LEADS||||||
|2284|00:00.0|LEADS||||||
|2286|00:00.0|LEADS||||||
|2287|00:00.0|LEADS||||||
|2288|00:00.0|LEADS||||||
|2290|00:00.0|LEADS||||||
|2291|00:00.0|LEADS||||||
|2292|00:00.0|LEADS||||||
|2294|00:00.0|LEADS||||||
|2295|00:00.0|LEADS||||||
|2296|00:00.0|LEADS||||||
|2297|00:00.0|LEADS||||||
|2298|00:00.0|LEADS||||||
|2299|00:00.0|LEADS||||||
|2300|00:00.0|LEADS||||||
|2301|00:00.0|LEADS||||||
|2303|00:00.0|LEADS||||||
|2305|00:00.0|LEADS||||||
|2306|00:00.0|LEADS||||||
|2308|00:00.0|LEADS||||||
|2309|00:00.0|LEADS||||||
|2311|00:00.0|LEADS||||||
|2313|00:00.0|LEADS||||||
|2314|00:00.0|LEADS||||||
|2315|00:00.0|LEADS||||||
|2316|00:00.0|LEADS||||||
|2318|00:00.0|LEADS||||||
|2319|00:00.0|LEADS||||||
|2320|00:00.0|LEADS||||||
|2327|00:00.0|LEADS||||||
|2329|00:00.0|LEADS||||||
|2330|00:00.0|LEADS||||||
|2331|00:00.0|LEADS||||||
|2332|00:00.0|LEADS||||||
|2333|00:00.0|LEADS||||||
|2334|00:00.0|LEADS||||||
|2336|00:00.0|LEADS||||||
|2338|00:00.0|LEADS||||||
|2339|00:00.0|LEADS||||||
|2341|00:00.0|LEADS||||||
|2343|00:00.0|LEADS||||||
|2345|00:00.0|LEADS||||||
|2346|00:00.0|LEADS||||||
|2350|00:00.0|LEADS||||||
|2351|00:00.0|LEADS||||||
|2352|00:00.0|LEADS||||||
|2353|00:00.0|LEADS||||||
|2355|00:00.0|LEADS||||||
|2358|00:00.0|LEADS||||||
|2359|00:00.0|LEADS||||||
|2360|00:00.0|LEADS||||||
|2362|00:00.0|LEADS||||||
|2364|00:00.0|LEADS||||||
|2365|00:00.0|LEADS||||||
|2366|00:00.0|LEADS||||||
|2367|00:00.0|LEADS||||||
|2370|00:00.0|LEADS||||||
|2371|00:00.0|LEADS||||||
|2372|00:00.0|LEADS||||||
|2373|00:00.0|LEADS||||||
|2375|00:00.0|LEADS||||||
|2376|00:00.0|LEADS||||||
|2377|00:00.0|LEADS||||||
|2381|00:00.0|LEADS||||||
|2383|00:00.0|LEADS||||||
|2384|00:00.0|LEADS||||||
|2386|00:00.0|LEADS||||||
|2387|00:00.0|LEADS||||||
|2388|00:00.0|LEADS||||||
|2390|00:00.0|LEADS||||||
|2391|00:00.0|LEADS||||||
|2392|00:00.0|LEADS||||||
|2395|00:00.0|LEADS||||||
|2396|00:00.0|LEADS||||||
|2398|00:00.0|LEADS||||||
|2399|00:00.0|LEADS||||||
|2401|00:00.0|LEADS||||||
|2402|00:00.0|LEADS||||||
|2404|00:00.0|LEADS||||||
|2405|00:00.0|LEADS||||||
|2406|00:00.0|LEADS||||||
|2407|00:00.0|LEADS||||||
|2408|00:00.0|LEADS||||||
|2409|00:00.0|LEADS||||||
|2412|00:00.0|LEADS||||||
|2413|00:00.0|LEADS||||||
|2418|00:00.0|LEADS||||||
|2420|00:00.0|LEADS||||||
|2421|00:00.0|LEADS||||||
|2423|00:00.0|LEADS||||||
|2425|00:00.0|LEADS||||||
|2426|00:00.0|LEADS||||||
|2427|00:00.0|LEADS||||||
|2428|00:00.0|LEADS||||||
|2430|00:00.0|LEADS||||||
|2431|00:00.0|LEADS||||||
|2432|00:00.0|LEADS||||||
|2433|00:00.0|LEADS||||||
|2435|00:00.0|LEADS||||||
|2436|00:00.0|LEADS||||||
|2437|00:00.0|LEADS||||||
|2439|00:00.0|LEADS||||||
|2440|00:00.0|LEADS||||||
|2441|00:00.0|LEADS||||||
|2443|00:00.0|LEADS||||||
|2444|00:00.0|LEADS||||||
|2445|00:00.0|LEADS||||||
|2447|00:00.0|LEADS||||||
|2448|00:00.0|LEADS||||||
|2450|00:00.0|LEADS||||||
|2452|00:00.0|LEADS||||||
|2457|00:00.0|LEADS||||||
|2460|00:00.0|LEADS||||||
|2461|00:00.0|LEADS||||||
|2463|00:00.0|LEADS||||||
|2464|00:00.0|LEADS||||||
|2466|00:00.0|LEADS||||||
|2467|00:00.0|LEADS||||||
|2472|00:00.0|LEADS||||||
|2476|00:00.0|LEADS||||||
|2477|00:00.0|LEADS||||||
|2478|00:00.0|LEADS||||||
|2480|00:00.0|LEADS||||||
|2481|00:00.0|LEADS||||||
|2482|00:00.0|LEADS||||||
|2485|00:00.0|LEADS||||||
|2486|00:00.0|LEADS||||||
|2488|00:00.0|LEADS||||||
|2489|00:00.0|LEADS||||||
|2491|00:00.0|LEADS||||||
|2493|00:00.0|LEADS||||||
|2495|00:00.0|LEADS||||||
|2496|00:00.0|LEADS||||||
|2497|00:00.0|LEADS||||||
|2498|00:00.0|LEADS||||||
|2500|00:00.0|LEADS||||||
|2501|00:00.0|LEADS||||||
|2502|00:00.0|LEADS||||||
|2503|00:00.0|LEADS||||||
|2504|00:00.0|LEADS||||||
|2505|00:00.0|LEADS||||||
|2506|00:00.0|LEADS||||||
|2507|00:00.0|LEADS||||||
|2508|00:00.0|LEADS||||||
|2509|00:00.0|LEADS||||||
|2510|00:00.0|LEADS||||||
|2512|00:00.0|LEADS||||||
|2513|00:00.0|LEADS||||||
|2514|00:00.0|LEADS||||||
|2515|00:00.0|LEADS||||||
|2516|00:00.0|LEADS||||||
|2517|00:00.0|LEADS||||||
|2519|00:00.0|LEADS||||||
|2521|00:00.0|LEADS||||||
|2522|00:00.0|LEADS||||||
|2523|00:00.0|LEADS||||||
|2526|00:00.0|LEADS||||||
|2527|00:00.0|LEADS||||||
|2528|00:00.0|LEADS||||||
|2530|00:00.0|LEADS||||||
|2531|00:00.0|LEADS||||||
|2532|00:00.0|LEADS||||||
|2533|00:00.0|LEADS||||||
|2534|00:00.0|LEADS||||||
|2537|00:00.0|LEADS||||||
|2539|00:00.0|LEADS||||||
|2541|00:00.0|LEADS||||||
|2542|00:00.0|LEADS||||||
|2543|00:00.0|LEADS||||||
|2545|00:00.0|LEADS||||||
|2546|00:00.0|LEADS||||||
|2547|00:00.0|LEADS||||||
|2548|00:00.0|LEADS||||||
|2549|00:00.0|LEADS||||||
|2550|00:00.0|LEADS||||||
|2553|00:00.0|LEADS||||||
|2554|00:00.0|LEADS||||||
|2555|00:00.0|LEADS||||||
|2556|00:00.0|LEADS||||||
|2557|00:00.0|LEADS||||||
|2559|00:00.0|LEADS||||||
|2562|00:00.0|LEADS||||||
|2563|00:00.0|LEADS||||||
|2564|00:00.0|LEADS||||||
|2565|00:00.0|LEADS||||||
|2566|00:00.0|LEADS||||||
|2570|00:00.0|LEADS||||||
|2571|00:00.0|LEADS||||||
|2573|00:00.0|LEADS||||||
|2574|00:00.0|LEADS||||||
|2575|00:00.0|LEADS||||||
|2576|00:00.0|LEADS||||||
|2577|00:00.0|LEADS||||||
|2578|00:00.0|LEADS||||||
|2579|00:00.0|LEADS||||||
|2580|00:00.0|LEADS||||||
|2582|00:00.0|LEADS||||||
|2584|00:00.0|LEADS||||||
|2585|00:00.0|LEADS||||||
|2587|00:00.0|LEADS||||||
|2589|00:00.0|LEADS||||||
|2590|00:00.0|LEADS||||||
|2593|00:00.0|LEADS||||||
|2596|00:00.0|LEADS||||||
|2600|00:00.0|LEADS||||||
|2601|00:00.0|LEADS||||||
|2602|00:00.0|LEADS||||||
|2604|00:00.0|LEADS||||||
|2609|00:00.0|LEADS||||||
|2610|00:00.0|LEADS||||||
|2611|00:00.0|LEADS||||||
|2612|00:00.0|LEADS||||||
|2613|00:00.0|LEADS||||||
|2617|00:00.0|LEADS||||||
|2618|00:00.0|LEADS||||||
|2619|00:00.0|LEADS||||||
|2620|00:00.0|LEADS||||||
|2621|00:00.0|LEADS||||||
|2622|00:00.0|LEADS||||||
|2623|00:00.0|LEADS||||||
|2624|00:00.0|LEADS||||||
|2630|00:00.0|LEADS||||||
|2631|00:00.0|LEADS||||||
|2632|00:00.0|LEADS||||||
|2635|00:00.0|LEADS||||||
|2637|00:00.0|LEADS||||||
|2638|00:00.0|LEADS||||||
|2639|00:00.0|LEADS||||||
|2640|00:00.0|LEADS||||||
|2641|00:00.0|LEADS||||||
|2643|00:00.0|LEADS||||||
|2645|00:00.0|LEADS||||||
|2646|00:00.0|LEADS||||||
|2648|00:00.0|LEADS||||||
|2649|00:00.0|LEADS||||||
|2652|00:00.0|LEADS||||||
|2653|00:00.0|LEADS||||||
|2654|00:00.0|LEADS||||||
|2655|00:00.0|LEADS||||||
|2657|00:00.0|LEADS||||||
|2658|00:00.0|LEADS||||||
|2659|00:00.0|LEADS||||||
|2660|00:00.0|LEADS||||||
|2661|00:00.0|LEADS||||||
|2662|00:00.0|LEADS||||||
|2663|00:00.0|LEADS||||||
|2664|00:00.0|LEADS||||||
|2665|00:00.0|LEADS||||||
|2666|00:00.0|LEADS||||||
|2667|00:00.0|LEADS||||||
|2669|00:00.0|LEADS||||||
|2670|00:00.0|LEADS||||||
|2671|00:00.0|LEADS||||||
|2672|00:00.0|LEADS||||||
|2673|00:00.0|LEADS||||||
|2674|00:00.0|LEADS||||||
|2676|00:00.0|LEADS||||||
|2677|00:00.0|LEADS||||||
|2678|00:00.0|LEADS||||||
|2679|00:00.0|LEADS||||||
|2680|00:00.0|LEADS||||||
|2685|00:00.0|LEADS||||||
|2688|00:00.0|LEADS||||||
|2689|00:00.0|LEADS||||||
|2693|00:00.0|LEADS||||||
|2694|00:00.0|LEADS||||||
|2697|00:00.0|LEADS||||||
|2698|00:00.0|LEADS||||||
|2700|00:00.0|LEADS||||||
|2701|00:00.0|LEADS||||||
|2702|00:00.0|LEADS||||||
|2703|00:00.0|LEADS||||||
|2705|00:00.0|LEADS||||||
|2706|00:00.0|LEADS||||||
|2707|00:00.0|LEADS||||||
|2708|00:00.0|LEADS||||||
|2709|00:00.0|LEADS||||||
|2712|00:00.0|LEADS||||||
|2713|00:00.0|LEADS||||||
|2714|00:00.0|LEADS||||||
|2715|00:00.0|LEADS||||||
|2716|00:00.0|LEADS||||||
|2718|00:00.0|LEADS||||||
|2719|00:00.0|LEADS||||||
|2720|00:00.0|LEADS||||||
|2721|00:00.0|LEADS||||||
|2725|00:00.0|LEADS||||||
|2727|00:00.0|LEADS||||||
|2728|00:00.0|LEADS||||||
|2729|00:00.0|LEADS||||||
|2730|00:00.0|LEADS||||||
|2731|00:00.0|LEADS||||||
|2734|00:00.0|LEADS||||||
|2735|00:00.0|LEADS||||||
|2737|00:00.0|LEADS||||||
|2738|00:00.0|LEADS||||||
|2740|00:00.0|LEADS||||||
|2741|00:00.0|LEADS||||||
|2743|00:00.0|LEADS||||||
|2744|00:00.0|LEADS||||||
|2746|00:00.0|LEADS||||||
|2748|00:00.0|LEADS||||||
|2749|00:00.0|LEADS||||||
|2750|00:00.0|LEADS||||||
|2751|00:00.0|LEADS||||||
|2752|00:00.0|LEADS||||||
|2753|00:00.0|LEADS||||||
|2754|00:00.0|LEADS||||||
|2755|00:00.0|LEADS||||||
|2757|00:00.0|LEADS||||||
|2758|00:00.0|LEADS||||||
|2761|00:00.0|LEADS||||||
|2762|00:00.0|LEADS||||||
|2764|00:00.0|LEADS||||||
|2765|00:00.0|LEADS||||||
|2766|00:00.0|LEADS||||||
|2767|00:00.0|LEADS||||||
|2768|00:00.0|LEADS||||||
|2769|00:00.0|LEADS||||||
|2771|00:00.0|LEADS||||||
|2772|00:00.0|LEADS||||||
|2775|00:00.0|LEADS||||||
|2776|00:00.0|LEADS||||||
|2778|00:00.0|LEADS||||||
|2779|00:00.0|LEADS||||||
|2781|00:00.0|LEADS||||||
|2782|00:00.0|LEADS||||||
|2783|00:00.0|LEADS||||||
|2784|00:00.0|LEADS||||||
|2785|00:00.0|LEADS||||||
|2787|00:00.0|LEADS||||||
|2788|00:00.0|LEADS||||||
|2792|00:00.0|LEADS||||||
|2794|00:00.0|LEADS||||||
|2796|00:00.0|LEADS||||||
|2797|00:00.0|LEADS||||||
|2799|00:00.0|LEADS||||||
|2801|00:00.0|LEADS||||||
|2802|00:00.0|LEADS||||||
|2804|00:00.0|LEADS||||||
|2805|00:00.0|LEADS||||||
|2806|00:00.0|LEADS||||||
|2807|00:00.0|LEADS||||||
|2808|00:00.0|LEADS||||||
|2810|00:00.0|LEADS||||||
|2815|00:00.0|LEADS||||||
|2817|00:00.0|LEADS||||||
|2819|00:00.0|LEADS||||||
|2821|00:00.0|LEADS||||||
|2822|00:00.0|LEADS||||||
|2823|00:00.0|LEADS||||||
|2824|00:00.0|LEADS||||||
|2825|00:00.0|LEADS||||||
|2826|00:00.0|LEADS||||||
|2827|00:00.0|LEADS||||||
|2829|00:00.0|LEADS||||||
|2831|00:00.0|LEADS||||||
|2833|00:00.0|LEADS||||||
|2835|00:00.0|LEADS||||||
|2837|00:00.0|LEADS||||||
|2838|00:00.0|LEADS||||||
|2840|00:00.0|LEADS||||||
|2841|00:00.0|LEADS||||||
|2842|00:00.0|LEADS||||||
|2843|00:00.0|LEADS||||||
|2844|00:00.0|LEADS||||||
|2845|00:00.0|LEADS||||||
|2846|00:00.0|LEADS||||||
|2847|00:00.0|LEADS||||||
|2848|00:00.0|LEADS||||||
|2849|00:00.0|LEADS||||||
|2851|00:00.0|LEADS||||||
|2852|00:00.0|LEADS||||||
|2853|00:00.0|LEADS||||||
|2854|00:00.0|LEADS||||||
|2855|00:00.0|LEADS||||||
|2856|00:00.0|LEADS||||||
|2857|00:00.0|LEADS||||||
|2858|00:00.0|LEADS||||||
|2859|00:00.0|LEADS||||||
|2861|00:00.0|LEADS||||||
|2865|00:00.0|LEADS||||||
|2867|00:00.0|LEADS||||||
|2868|00:00.0|LEADS||||||
|2869|00:00.0|LEADS||||||
|2870|00:00.0|LEADS||||||
|2871|00:00.0|LEADS||||||
|2872|00:00.0|LEADS||||||
|2873|00:00.0|LEADS||||||
|2874|00:00.0|LEADS||||||
|2875|00:00.0|LEADS||||||
|2877|00:00.0|LEADS||||||
|2878|00:00.0|LEADS||||||
|2879|00:00.0|LEADS||||||
|2880|00:00.0|LEADS||||||
|2881|00:00.0|LEADS||||||
|2882|00:00.0|LEADS||||||
|2883|00:00.0|LEADS||||||
|2884|00:00.0|LEADS||||||
|2886|00:00.0|LEADS||||||
|2889|00:00.0|LEADS||||||
|2890|00:00.0|LEADS||||||
|2891|00:00.0|LEADS||||||
|2892|00:00.0|LEADS||||||
|2895|00:00.0|LEADS||||||
|2896|00:00.0|LEADS||||||
|2897|00:00.0|LEADS||||||
|2899|00:00.0|LEADS||||||
|2901|00:00.0|LEADS||||||
|2903|00:00.0|LEADS||||||
|2904|00:00.0|LEADS||||||
|2905|00:00.0|LEADS||||||
|2906|00:00.0|LEADS||||||
|2907|00:00.0|LEADS||||||
|2908|00:00.0|LEADS||||||
|2909|00:00.0|LEADS||||||
|2910|00:00.0|LEADS||||||
|2913|00:00.0|LEADS||||||
|2914|00:00.0|LEADS||||||
|2917|00:00.0|LEADS||||||
|2919|00:00.0|LEADS||||||
|2920|00:00.0|LEADS||||||
|2922|00:00.0|LEADS||||||
|2923|00:00.0|LEADS||||||
|2924|00:00.0|LEADS||||||
|2925|00:00.0|LEADS||||||
|2926|00:00.0|LEADS||||||
|2927|00:00.0|LEADS||||||
|2928|00:00.0|LEADS||||||
|2929|00:00.0|LEADS||||||
|2930|00:00.0|LEADS||||||
|2932|00:00.0|LEADS||||||
|2933|00:00.0|LEADS||||||
|2934|00:00.0|LEADS||||||
|2935|00:00.0|LEADS||||||
|2936|00:00.0|LEADS||||||
|2939|00:00.0|LEADS||||||
|2940|00:00.0|LEADS||||||
|2942|00:00.0|LEADS||||||
|2943|00:00.0|LEADS||||||
|2944|00:00.0|LEADS||||||
|2946|00:00.0|LEADS||||||
|2947|00:00.0|LEADS||||||
|2948|00:00.0|LEADS||||||
|2949|00:00.0|LEADS||||||
|2950|00:00.0|LEADS||||||
|2952|00:00.0|LEADS||||||
|2953|00:00.0|LEADS||||||
|2954|00:00.0|LEADS||||||
|2955|00:00.0|LEADS||||||
|2956|00:00.0|LEADS||||||
|2957|00:00.0|LEADS||||||
|2958|00:00.0|LEADS||||||
|2959|00:00.0|LEADS||||||
|2960|00:00.0|LEADS||||||
|2961|00:00.0|LEADS||||||
|2962|00:00.0|LEADS||||||
|2965|00:00.0|LEADS||||||
|2966|00:00.0|LEADS||||||
|2967|00:00.0|LEADS||||||
|2968|00:00.0|LEADS||||||
|2969|00:00.0|LEADS||||||
|2971|00:00.0|LEADS||||||
|2972|00:00.0|LEADS||||||
|2973|00:00.0|LEADS||||||
|2974|00:00.0|LEADS||||||
|2975|00:00.0|LEADS||||||
|2978|00:00.0|LEADS||||||
|2980|00:00.0|LEADS||||||
|2982|00:00.0|LEADS||||||
|2983|00:00.0|LEADS||||||
|2984|00:00.0|LEADS||||||
|2985|00:00.0|LEADS||||||
|2986|00:00.0|LEADS||||||
|2987|00:00.0|LEADS||||||
|2990|00:00.0|LEADS||||||
|2992|00:00.0|LEADS||||||
|2994|00:00.0|LEADS||||||
|2996|00:00.0|LEADS||||||
|2997|00:00.0|LEADS||||||
|2999|00:00.0|LEADS||||||
|3000|00:00.0|LEADS||||||
|3004|00:00.0|LEADS||||||
|3005|00:00.0|LEADS||||||
|3006|00:00.0|LEADS||||||
|3007|00:00.0|LEADS||||||
|3008|00:00.0|LEADS||||||
|3009|00:00.0|LEADS||||||
|3011|00:00.0|LEADS||||||
|3012|00:00.0|LEADS||||||
|3013|00:00.0|LEADS||||||
|3017|00:00.0|LEADS||||||
|3018|00:00.0|LEADS||||||
|3019|00:00.0|LEADS||||||
|3020|00:00.0|LEADS||||||
|3021|00:00.0|LEADS||||||
|3025|00:00.0|LEADS||||||
|3026|00:00.0|LEADS||||||
|3027|00:00.0|LEADS||||||
|3028|00:00.0|LEADS||||||
|3032|00:00.0|LEADS||||||
|3034|00:00.0|LEADS||||||
|3036|00:00.0|LEADS||||||
|3037|00:00.0|LEADS||||||
|3038|00:00.0|LEADS||||||
|3040|00:00.0|LEADS||||||
|3041|00:00.0|LEADS||||||
|3042|00:00.0|LEADS||||||
|3044|00:00.0|LEADS||||||
|3045|00:00.0|LEADS||||||
|3048|00:00.0|LEADS||||||
|3049|00:00.0|LEADS||||||
|3050|00:00.0|LEADS||||||
|3052|00:00.0|LEADS||||||
|3053|00:00.0|LEADS||||||
|3054|00:00.0|LEADS||||||
|3055|00:00.0|LEADS||||||
|3056|00:00.0|LEADS||||||
|3061|00:00.0|LEADS||||||
|3063|00:00.0|LEADS||||||
|3064|00:00.0|LEADS||||||
|3065|00:00.0|LEADS||||||
|3066|00:00.0|LEADS||||||
|3067|00:00.0|LEADS||||||
|3069|00:00.0|LEADS||||||
|3070|00:00.0|LEADS||||||
|3071|00:00.0|LEADS||||||
|3072|00:00.0|LEADS||||||
|3073|00:00.0|LEADS||||||
|3075|00:00.0|LEADS||||||
|3077|00:00.0|LEADS||||||
|3078|00:00.0|LEADS||||||
|3081|00:00.0|LEADS||||||
|3082|00:00.0|LEADS||||||
|3083|00:00.0|LEADS||||||
|3084|00:00.0|LEADS||||||
|3085|00:00.0|LEADS||||||
|3087|00:00.0|LEADS||||||
|3089|00:00.0|LEADS||||||
|3090|00:00.0|LEADS||||||
|3091|00:00.0|LEADS||||||
|3092|00:00.0|LEADS||||||
|3093|00:00.0|LEADS||||||
|3095|00:00.0|LEADS||||||
|3099|00:00.0|LEADS||||||
|3100|00:00.0|LEADS||||||
|3101|00:00.0|LEADS||||||
|3102|00:00.0|LEADS||||||
|3103|00:00.0|LEADS||||||
|3104|00:00.0|LEADS||||||
|3105|00:00.0|LEADS||||||
|3106|00:00.0|LEADS||||||
|3107|00:00.0|LEADS||||||
|3114|00:00.0|LEADS||||||
|3115|00:00.0|LEADS||||||
|3117|00:00.0|LEADS||||||
|3118|00:00.0|LEADS||||||
|3119|00:00.0|LEADS||||||
|3120|00:00.0|LEADS||||||
|3121|00:00.0|LEADS||||||
|3122|00:00.0|LEADS||||||
|3126|00:00.0|LEADS||||||
|3127|00:00.0|LEADS||||||
|3128|00:00.0|LEADS||||||
|3129|00:00.0|LEADS||||||
|3130|00:00.0|LEADS||||||
|3131|00:00.0|LEADS||||||
|3132|00:00.0|LEADS||||||
|3133|00:00.0|LEADS||||||
|3134|00:00.0|LEADS||||||
|3135|00:00.0|LEADS||||||
|3138|00:00.0|LEADS||||||
|3139|00:00.0|LEADS||||||
|3140|00:00.0|LEADS||||||
|3143|00:00.0|LEADS||||||
|3145|00:00.0|LEADS||||||
|3146|00:00.0|LEADS||||||
|3148|00:00.0|LEADS||||||
|3149|00:00.0|LEADS||||||
|3150|00:00.0|LEADS||||||
|3151|00:00.0|LEADS||||||
|3156|00:00.0|LEADS||||||
|3159|00:00.0|LEADS||||||
|3160|00:00.0|LEADS||||||
|3162|00:00.0|LEADS||||||
|3164|00:00.0|LEADS||||||
|3165|00:00.0|LEADS||||||
|3166|00:00.0|LEADS||||||
|3170|00:00.0|LEADS||||||
|3171|00:00.0|LEADS||||||
|3174|00:00.0|LEADS||||||
|3175|00:00.0|LEADS||||||
|3176|00:00.0|LEADS||||||
|3177|00:00.0|LEADS||||||
|3178|00:00.0|LEADS||||||
|3179|00:00.0|LEADS||||||
|3181|00:00.0|LEADS||||||
|3183|00:00.0|LEADS||||||
|3184|00:00.0|LEADS||||||
|3185|00:00.0|LEADS||||||
|3186|00:00.0|LEADS||||||
|3187|00:00.0|LEADS||||||
|3188|00:00.0|LEADS||||||
|3189|00:00.0|LEADS||||||
|3190|00:00.0|LEADS||||||
|3191|00:00.0|LEADS||||||
|3193|00:00.0|LEADS||||||
|3194|00:00.0|LEADS||||||
|3195|00:00.0|LEADS||||||
|3198|00:00.0|LEADS||||||
|3199|00:00.0|LEADS||||||
|3200|00:00.0|LEADS||||||
|3202|00:00.0|LEADS||||||
|3204|00:00.0|LEADS||||||
|3205|00:00.0|LEADS||||||
|3207|00:00.0|LEADS||||||
